DATAFLOW,REF_AREA,FREQ,COMMODITY,MEASURE,UNIT_MEASURE,VERSION_ID,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,CONVENTION
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1992,18.4,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1993,17.78,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1994,17.03,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1995,16.48,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1996,16.25,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1997,16.05,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1998,15.86,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1999,15.69,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2000,15.61,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2001,15.16,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2002,14.66,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2003,14.12,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2004,13.98,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2005,13.78,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2006,13.65,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2007,13.38,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2008,12.89,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2009,12.3,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2010,11.74,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2011,11.57,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2012,11.3,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2013,11.07,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2014,10.85,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2015,10.6,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2016,10.36,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2017,9.94,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2018,9.76,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2019,9.49,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2020,9.37,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),EU,A,CPC_EX_SH,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2021,9.18,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,1990,112.35,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,1991,112.35,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,1992,147.46,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,1993,151.68,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,1994,168.53,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,1995,188.19,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,1996,153.08,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,1997,132.02,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,1998,144.66,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,1999,153.08,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2000,124.99,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2001,38.31,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2002,69.66,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2003,84.29,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2004,85.8,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2005,93.65,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2006,94.78,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2007,76.33,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2008,95.06,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2009,105.9,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2010,102.06,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2011,111.36,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2012,108.42,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2013,119.34,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2014,116.14,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2015,90.8,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2016,90.97,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2017,103.4,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2018,96.69,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2019,106.77,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2020,88.43,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_SH,EX,T,AO_2022_2031,2021,86.73,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,1990,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,1991,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,1992,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,1993,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,1994,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,1995,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,1996,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,1997,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,1998,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,1999,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2000,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2001,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2002,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2003,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2004,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2005,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2006,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2007,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2008,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2009,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2010,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2011,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2012,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2013,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2014,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2015,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2016,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2017,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2018,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2019,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2020,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPGC,A,CPC_21525,PP,XDC_T,AO_2022_2031,2021,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,1990,21638.2,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,1991,21234.93,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,1992,20991.89,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,1993,24072.31,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,1994,23715.5,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,1995,23678.54,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,1996,23315,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,1997,23128.11,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,1998,24218.65,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,1999,24154.35,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2000,24082.48,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2001,24525.24,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2002,25269.59,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2003,25220.61,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2004,24572.79,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2005,24666.8,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2006,24916.89,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2007,26155.15,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2008,25915.14,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2009,25384.46,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2010,25956.11,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2011,26148.76,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2012,26051.85,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2013,25964.43,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2014,25973.09,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2015,26340.36,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2016,26526.7,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2017,26705.1,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2018,27007.08,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2019,26366.19,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2020,26060.52,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),E,A,CPC_EX_PK,QC,T,AO_2022_2031,2021,26719.89,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1990,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1991,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1992,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1993,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1994,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1995,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1996,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1997,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1998,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1999,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2000,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2001,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2002,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2003,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2004,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2005,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2006,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2007,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2008,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2009,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2010,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2011,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2012,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2013,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2014,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),GBR,A,CPC_EX_FHC,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2015,0,A,0,2,
